frame.number,frame.time,ip.src,ip.dst,tcp.srcport,tcp.dstport,frame.len,_ws.col.Info
"1","Dec  8, 2024 14:51:13.863793188 IST",,,,,"42","Who has 172.18.0.3? Tell 172.18.0.2"
"2","Dec  8, 2024 14:51:13.863818322 IST",,,,,"42","172.18.0.3 is at 02:42:ac:12:00:03"
"3","Dec  8, 2024 14:51:14.173515014 IST","172.18.0.2","172.18.0.3","61216","22","58","61216 → 22 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4","Dec  8, 2024 14:51:14.173542977 IST","172.18.0.3","172.18.0.2","22","61216","54","22 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5","Dec  8, 2024 14:51:14.173566646 IST","172.18.0.2","172.18.0.3","61216","25","58","61216 → 25 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"6","Dec  8, 2024 14:51:14.173570652 IST","172.18.0.3","172.18.0.2","25","61216","54","25 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"7","Dec  8, 2024 14:51:14.173579877 IST","172.18.0.2","172.18.0.3","61216","8080","58","61216 → 8080 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"8","Dec  8, 2024 14:51:14.173583014 IST","172.18.0.3","172.18.0.2","8080","61216","54","8080 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"9","Dec  8, 2024 14:51:14.173591973 IST","172.18.0.2","172.18.0.3","61216","139","58","61216 → 139 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"10","Dec  8, 2024 14:51:14.173595159 IST","172.18.0.3","172.18.0.2","139","61216","54","139 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11","Dec  8, 2024 14:51:14.173603794 IST","172.18.0.2","172.18.0.3","61216","587","58","61216 → 587 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"12","Dec  8, 2024 14:51:14.173606920 IST","172.18.0.3","172.18.0.2","587","61216","54","587 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13","Dec  8, 2024 14:51:14.173616109 IST","172.18.0.2","172.18.0.3","61216","21","58","61216 → 21 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"14","Dec  8, 2024 14:51:14.173619150 IST","172.18.0.3","172.18.0.2","21","61216","54","21 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15","Dec  8, 2024 14:51:14.173627834 IST","172.18.0.2","172.18.0.3","61216","8888","58","61216 → 8888 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"16","Dec  8, 2024 14:51:14.173630811 IST","172.18.0.3","172.18.0.2","8888","61216","54","8888 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"17","Dec  8, 2024 14:51:14.173640201 IST","172.18.0.2","172.18.0.3","61216","256","58","61216 → 256 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"18","Dec  8, 2024 14:51:14.173643242 IST","172.18.0.3","172.18.0.2","256","61216","54","256 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"19","Dec  8, 2024 14:51:14.173652030 IST","172.18.0.2","172.18.0.3","61216","993","58","61216 → 993 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"20","Dec  8, 2024 14:51:14.173654997 IST","172.18.0.3","172.18.0.2","993","61216","54","993 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"21","Dec  8, 2024 14:51:14.173663842 IST","172.18.0.2","172.18.0.3","61216","110","58","61216 → 110 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"22","Dec  8, 2024 14:51:14.173666634 IST","172.18.0.3","172.18.0.2","110","61216","54","110 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"23","Dec  8, 2024 14:51:14.173722707 IST","172.18.0.2","172.18.0.3","61216","53","58","61216 → 53 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"24","Dec  8, 2024 14:51:14.173726219 IST","172.18.0.3","172.18.0.2","53","61216","54","53 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"25","Dec  8, 2024 14:51:14.173736599 IST","172.18.0.2","172.18.0.3","61216","3306","58","61216 → 3306 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"26","Dec  8, 2024 14:51:14.173740078 IST","172.18.0.3","172.18.0.2","3306","61216","54","3306 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"27","Dec  8, 2024 14:51:14.173748604 IST","172.18.0.2","172.18.0.3","61216","1720","58","61216 → 1720 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"28","Dec  8, 2024 14:51:14.173752164 IST","172.18.0.3","172.18.0.2","1720","61216","54","1720 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"29","Dec  8, 2024 14:51:14.173761175 IST","172.18.0.2","172.18.0.3","61216","995","58","61216 → 995 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"30","Dec  8, 2024 14:51:14.173764011 IST","172.18.0.3","172.18.0.2","995","61216","54","995 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"31","Dec  8, 2024 14:51:14.173772705 IST","172.18.0.2","172.18.0.3","61216","23","58","61216 → 23 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"32","Dec  8, 2024 14:51:14.173801801 IST","172.18.0.3","172.18.0.2","23","61216","54","23 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"33","Dec  8, 2024 14:51:14.173814513 IST","172.18.0.2","172.18.0.3","61216","80","58","61216 → 80 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"34","Dec  8, 2024 14:51:14.173826106 IST","172.18.0.3","172.18.0.2","80","61216","58","80 → 61216 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"35","Dec  8, 2024 14:51:14.173833161 IST","172.18.0.2","172.18.0.3","61216","80","54","61216 → 80 [RST] Seq=1 Win=0 Len=0"
"36","Dec  8, 2024 14:51:14.173841468 IST","172.18.0.2","172.18.0.3","61216","1025","58","61216 → 1025 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"37","Dec  8, 2024 14:51:14.173844422 IST","172.18.0.3","172.18.0.2","1025","61216","54","1025 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"38","Dec  8, 2024 14:51:14.173853545 IST","172.18.0.2","172.18.0.3","61216","1723","58","61216 → 1723 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"39","Dec  8, 2024 14:51:14.173856261 IST","172.18.0.3","172.18.0.2","1723","61216","54","1723 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"40","Dec  8, 2024 14:51:14.173864206 IST","172.18.0.2","172.18.0.3","61216","113","58","61216 → 113 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"41","Dec  8, 2024 14:51:14.173867020 IST","172.18.0.3","172.18.0.2","113","61216","54","113 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"42","Dec  8, 2024 14:51:14.173875329 IST","172.18.0.2","172.18.0.3","61216","143","58","61216 → 143 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"43","Dec  8, 2024 14:51:14.173877995 IST","172.18.0.3","172.18.0.2","143","61216","54","143 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"44","Dec  8, 2024 14:51:14.173886578 IST","172.18.0.2","172.18.0.3","61216","135","58","61216 → 135 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"45","Dec  8, 2024 14:51:14.173889280 IST","172.18.0.3","172.18.0.2","135","61216","54","135 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"46","Dec  8, 2024 14:51:14.173897787 IST","172.18.0.2","172.18.0.3","61216","3389","58","61216 → 3389 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"47","Dec  8, 2024 14:51:14.173900556 IST","172.18.0.3","172.18.0.2","3389","61216","54","3389 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"48","Dec  8, 2024 14:51:14.173908678 IST","172.18.0.2","172.18.0.3","61216","554","58","61216 → 554 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"49","Dec  8, 2024 14:51:14.173911429 IST","172.18.0.3","172.18.0.2","554","61216","54","554 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"50","Dec  8, 2024 14:51:14.173920568 IST","172.18.0.2","172.18.0.3","61216","445","58","61216 → 445 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"51","Dec  8, 2024 14:51:14.173923641 IST","172.18.0.3","172.18.0.2","445","61216","54","445 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"52","Dec  8, 2024 14:51:14.173932339 IST","172.18.0.2","172.18.0.3","61216","5900","58","61216 → 5900 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"53","Dec  8, 2024 14:51:14.173935392 IST","172.18.0.3","172.18.0.2","5900","61216","54","5900 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"54","Dec  8, 2024 14:51:14.173944302 IST","172.18.0.2","172.18.0.3","61216","111","58","61216 → 111 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"55","Dec  8, 2024 14:51:14.173947135 IST","172.18.0.3","172.18.0.2","111","61216","54","111 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"56","Dec  8, 2024 14:51:14.173956319 IST","172.18.0.2","172.18.0.3","61216","443","58","61216 → 443 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"57","Dec  8, 2024 14:51:14.173959064 IST","172.18.0.3","172.18.0.2","443","61216","54","443 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"58","Dec  8, 2024 14:51:14.173967442 IST","172.18.0.2","172.18.0.3","61216","199","58","61216 → 199 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"59","Dec  8, 2024 14:51:14.173970721 IST","172.18.0.3","172.18.0.2","199","61216","54","199 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"60","Dec  8, 2024 14:51:14.173978761 IST","172.18.0.2","172.18.0.3","61216","3003","58","61216 → 3003 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"61","Dec  8, 2024 14:51:14.173981710 IST","172.18.0.3","172.18.0.2","3003","61216","54","3003 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"62","Dec  8, 2024 14:51:14.173989945 IST","172.18.0.2","172.18.0.3","61216","32773","58","61216 → 32773 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"63","Dec  8, 2024 14:51:14.173993065 IST","172.18.0.3","172.18.0.2","32773","61216","54","32773 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"64","Dec  8, 2024 14:51:14.174035745 IST","172.18.0.2","172.18.0.3","61216","9917","58","61216 → 9917 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"65","Dec  8, 2024 14:51:14.174039824 IST","172.18.0.3","172.18.0.2","9917","61216","54","9917 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"66","Dec  8, 2024 14:51:14.174048664 IST","172.18.0.2","172.18.0.3","61216","4002","58","61216 → 4002 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"67","Dec  8, 2024 14:51:14.174052009 IST","172.18.0.3","172.18.0.2","4002","61216","54","4002 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"68","Dec  8, 2024 14:51:14.174061022 IST","172.18.0.2","172.18.0.3","61216","2135","58","61216 → 2135 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"69","Dec  8, 2024 14:51:14.174063859 IST","172.18.0.3","172.18.0.2","2135","61216","54","2135 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"70","Dec  8, 2024 14:51:14.174072414 IST","172.18.0.2","172.18.0.3","61216","1233","58","61216 → 1233 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"71","Dec  8, 2024 14:51:14.174075132 IST","172.18.0.3","172.18.0.2","1233","61216","54","1233 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"72","Dec  8, 2024 14:51:14.174083548 IST","172.18.0.2","172.18.0.3","61216","1443","58","61216 → 1443 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"73","Dec  8, 2024 14:51:14.174086276 IST","172.18.0.3","172.18.0.2","1443","61216","54","1443 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"74","Dec  8, 2024 14:51:14.174094635 IST","172.18.0.2","172.18.0.3","61216","15660","58","61216 → 15660 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"75","Dec  8, 2024 14:51:14.174097525 IST","172.18.0.3","172.18.0.2","15660","61216","54","15660 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"76","Dec  8, 2024 14:51:14.174105918 IST","172.18.0.2","172.18.0.3","61216","6789","58","61216 → 6789 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"77","Dec  8, 2024 14:51:14.174108819 IST","172.18.0.3","172.18.0.2","6789","61216","54","6789 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"78","Dec  8, 2024 14:51:14.174117714 IST","172.18.0.2","172.18.0.3","61216","1107","58","61216 → 1107 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"79","Dec  8, 2024 14:51:14.174121109 IST","172.18.0.3","172.18.0.2","1107","61216","54","1107 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"80","Dec  8, 2024 14:51:14.174130366 IST","172.18.0.2","172.18.0.3","61216","15742","58","61216 → 15742 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"81","Dec  8, 2024 14:51:14.174133223 IST","172.18.0.3","172.18.0.2","15742","61216","54","15742 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"82","Dec  8, 2024 14:51:14.174142450 IST","172.18.0.2","172.18.0.3","61216","4567","58","61216 → 4567 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"83","Dec  8, 2024 14:51:14.174145294 IST","172.18.0.3","172.18.0.2","4567","61216","54","4567 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"84","Dec  8, 2024 14:51:14.174153731 IST","172.18.0.2","172.18.0.3","61216","4449","58","61216 → 4449 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"85","Dec  8, 2024 14:51:14.174156838 IST","172.18.0.3","172.18.0.2","4449","61216","54","4449 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"86","Dec  8, 2024 14:51:14.174165694 IST","172.18.0.2","172.18.0.3","61216","2260","58","61216 → 2260 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"87","Dec  8, 2024 14:51:14.174169265 IST","172.18.0.3","172.18.0.2","2260","61216","54","2260 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"88","Dec  8, 2024 14:51:14.174178900 IST","172.18.0.2","172.18.0.3","61216","1094","58","61216 → 1094 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"89","Dec  8, 2024 14:51:14.174181874 IST","172.18.0.3","172.18.0.2","1094","61216","54","1094 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"90","Dec  8, 2024 14:51:14.174190527 IST","172.18.0.2","172.18.0.3","61216","3322","58","61216 → 3322 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"91","Dec  8, 2024 14:51:14.174193290 IST","172.18.0.3","172.18.0.2","3322","61216","54","3322 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"92","Dec  8, 2024 14:51:14.174226668 IST","172.18.0.2","172.18.0.3","61216","8089","58","61216 → 8089 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"93","Dec  8, 2024 14:51:14.174230441 IST","172.18.0.3","172.18.0.2","8089","61216","54","8089 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"94","Dec  8, 2024 14:51:14.174238761 IST","172.18.0.2","172.18.0.3","61216","8651","58","61216 → 8651 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"95","Dec  8, 2024 14:51:14.174241785 IST","172.18.0.3","172.18.0.2","8651","61216","54","8651 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"96","Dec  8, 2024 14:51:14.174250684 IST","172.18.0.2","172.18.0.3","61216","8873","58","61216 → 8873 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"97","Dec  8, 2024 14:51:14.174253519 IST","172.18.0.3","172.18.0.2","8873","61216","54","8873 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"98","Dec  8, 2024 14:51:14.174261791 IST","172.18.0.2","172.18.0.3","61216","311","58","61216 → 311 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"99","Dec  8, 2024 14:51:14.174264618 IST","172.18.0.3","172.18.0.2","311","61216","54","311 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"100","Dec  8, 2024 14:51:14.174272999 IST","172.18.0.2","172.18.0.3","61216","5087","58","61216 → 5087 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"101","Dec  8, 2024 14:51:14.174287743 IST","172.18.0.3","172.18.0.2","5087","61216","54","5087 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"102","Dec  8, 2024 14:51:14.174298933 IST","172.18.0.2","172.18.0.3","61216","10002","58","61216 → 10002 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"103","Dec  8, 2024 14:51:14.174302237 IST","172.18.0.3","172.18.0.2","10002","61216","54","10002 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"104","Dec  8, 2024 14:51:14.174310906 IST","172.18.0.2","172.18.0.3","61216","5214","58","61216 → 5214 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"105","Dec  8, 2024 14:51:14.174314112 IST","172.18.0.3","172.18.0.2","5214","61216","54","5214 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"106","Dec  8, 2024 14:51:14.174322766 IST","172.18.0.2","172.18.0.3","61216","50800","58","61216 → 50800 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"107","Dec  8, 2024 14:51:14.174325528 IST","172.18.0.3","172.18.0.2","50800","61216","54","50800 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"108","Dec  8, 2024 14:51:14.174334943 IST","172.18.0.2","172.18.0.3","61216","7800","58","61216 → 7800 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"109","Dec  8, 2024 14:51:14.174337833 IST","172.18.0.3","172.18.0.2","7800","61216","54","7800 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"110","Dec  8, 2024 14:51:14.174346858 IST","172.18.0.2","172.18.0.3","61216","1104","58","61216 → 1104 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"111","Dec  8, 2024 14:51:14.174349812 IST","172.18.0.3","172.18.0.2","1104","61216","54","1104 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"112","Dec  8, 2024 14:51:14.174371433 IST","172.18.0.2","172.18.0.3","61216","2393","58","61216 → 2393 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"113","Dec  8, 2024 14:51:14.174374394 IST","172.18.0.3","172.18.0.2","2393","61216","54","2393 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"114","Dec  8, 2024 14:51:14.174383233 IST","172.18.0.2","172.18.0.3","61216","749","58","61216 → 749 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"115","Dec  8, 2024 14:51:14.174386235 IST","172.18.0.3","172.18.0.2","749","61216","54","749 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"116","Dec  8, 2024 14:51:14.174395060 IST","172.18.0.2","172.18.0.3","61216","2191","58","61216 → 2191 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"117","Dec  8, 2024 14:51:14.174397845 IST","172.18.0.3","172.18.0.2","2191","61216","54","2191 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"118","Dec  8, 2024 14:51:14.174419937 IST","172.18.0.2","172.18.0.3","61216","3370","58","61216 → 3370 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"119","Dec  8, 2024 14:51:14.174423242 IST","172.18.0.3","172.18.0.2","3370","61216","54","3370 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"120","Dec  8, 2024 14:51:14.174432642 IST","172.18.0.2","172.18.0.3","61216","52822","58","61216 → 52822 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"121","Dec  8, 2024 14:51:14.174435972 IST","172.18.0.3","172.18.0.2","52822","61216","54","52822 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"122","Dec  8, 2024 14:51:14.174444502 IST","172.18.0.2","172.18.0.3","61216","2008","58","61216 → 2008 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"123","Dec  8, 2024 14:51:14.174447239 IST","172.18.0.3","172.18.0.2","2008","61216","54","2008 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"124","Dec  8, 2024 14:51:14.174456013 IST","172.18.0.2","172.18.0.3","61216","15004","58","61216 → 15004 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"125","Dec  8, 2024 14:51:14.174458685 IST","172.18.0.3","172.18.0.2","15004","61216","54","15004 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"126","Dec  8, 2024 14:51:14.174479201 IST","172.18.0.2","172.18.0.3","61216","2920","58","61216 → 2920 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"127","Dec  8, 2024 14:51:14.174482427 IST","172.18.0.3","172.18.0.2","2920","61216","54","2920 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"128","Dec  8, 2024 14:51:14.174492324 IST","172.18.0.2","172.18.0.3","61216","1073","58","61216 → 1073 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"129","Dec  8, 2024 14:51:14.174495150 IST","172.18.0.3","172.18.0.2","1073","61216","54","1073 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"130","Dec  8, 2024 14:51:14.174504036 IST","172.18.0.2","172.18.0.3","61216","1041","58","61216 → 1041 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"131","Dec  8, 2024 14:51:14.174508209 IST","172.18.0.3","172.18.0.2","1041","61216","54","1041 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"132","Dec  8, 2024 14:51:14.174516955 IST","172.18.0.2","172.18.0.3","61216","787","58","61216 → 787 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"133","Dec  8, 2024 14:51:14.174519818 IST","172.18.0.3","172.18.0.2","787","61216","54","787 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"134","Dec  8, 2024 14:51:14.174541194 IST","172.18.0.2","172.18.0.3","61216","55600","58","61216 → 55600 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"135","Dec  8, 2024 14:51:14.174544065 IST","172.18.0.3","172.18.0.2","55600","61216","54","55600 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"136","Dec  8, 2024 14:51:14.174552512 IST","172.18.0.2","172.18.0.3","61216","64623","58","61216 → 64623 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"137","Dec  8, 2024 14:51:14.174555084 IST","172.18.0.3","172.18.0.2","64623","61216","54","64623 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"138","Dec  8, 2024 14:51:14.174563846 IST","172.18.0.2","172.18.0.3","61216","3551","58","61216 → 3551 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"139","Dec  8, 2024 14:51:14.174567331 IST","172.18.0.3","172.18.0.2","3551","61216","54","3551 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"140","Dec  8, 2024 14:51:14.174575930 IST","172.18.0.2","172.18.0.3","61216","4321","58","61216 → 4321 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"141","Dec  8, 2024 14:51:14.174578969 IST","172.18.0.3","172.18.0.2","4321","61216","54","4321 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"142","Dec  8, 2024 14:51:14.174599829 IST","172.18.0.2","172.18.0.3","61216","7625","58","61216 → 7625 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"143","Dec  8, 2024 14:51:14.174603382 IST","172.18.0.3","172.18.0.2","7625","61216","54","7625 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"144","Dec  8, 2024 14:51:14.174686959 IST","172.18.0.2","172.18.0.3","61216","49155","58","61216 → 49155 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"145","Dec  8, 2024 14:51:14.174691606 IST","172.18.0.3","172.18.0.2","49155","61216","54","49155 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"146","Dec  8, 2024 14:51:14.174701505 IST","172.18.0.2","172.18.0.3","61216","5222","58","61216 → 5222 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"147","Dec  8, 2024 14:51:14.174704334 IST","172.18.0.3","172.18.0.2","5222","61216","54","5222 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"148","Dec  8, 2024 14:51:14.174713765 IST","172.18.0.2","172.18.0.3","61216","5440","58","61216 → 5440 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"149","Dec  8, 2024 14:51:14.174716732 IST","172.18.0.3","172.18.0.2","5440","61216","54","5440 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"150","Dec  8, 2024 14:51:14.174727143 IST","172.18.0.2","172.18.0.3","61216","5225","58","61216 → 5225 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"151","Dec  8, 2024 14:51:14.174729890 IST","172.18.0.3","172.18.0.2","5225","61216","54","5225 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"152","Dec  8, 2024 14:51:14.174738459 IST","172.18.0.2","172.18.0.3","61216","1021","58","61216 → 1021 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"153","Dec  8, 2024 14:51:14.174741129 IST","172.18.0.3","172.18.0.2","1021","61216","54","1021 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"154","Dec  8, 2024 14:51:14.174750692 IST","172.18.0.2","172.18.0.3","61216","2045","58","61216 → 2045 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"155","Dec  8, 2024 14:51:14.174753376 IST","172.18.0.3","172.18.0.2","2045","61216","54","2045 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"156","Dec  8, 2024 14:51:14.174761675 IST","172.18.0.2","172.18.0.3","61216","1840","58","61216 → 1840 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"157","Dec  8, 2024 14:51:14.174765496 IST","172.18.0.3","172.18.0.2","1840","61216","54","1840 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"158","Dec  8, 2024 14:51:14.174801178 IST","172.18.0.2","172.18.0.3","61216","26","58","61216 → 26 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"159","Dec  8, 2024 14:51:14.174804613 IST","172.18.0.3","172.18.0.2","26","61216","54","26 → 61216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
