frame.number,frame.time,ip.src,ip.dst,tcp.srcport,tcp.dstport,frame.len,_ws.col.Info
"1","Dec  8, 2024 14:59:56.534966474 IST",,,,,"42","Who has 172.18.0.3? Tell 172.18.0.2"
"2","Dec  8, 2024 14:59:56.534983839 IST",,,,,"42","172.18.0.3 is at 02:42:ac:12:00:03"
"3","Dec  8, 2024 14:59:56.885301937 IST","172.18.0.2","172.18.0.3",,,"82","57660 → 49167 Len=40"
"4","Dec  8, 2024 14:59:56.885378128 IST","172.18.0.3,172.18.0.2","172.18.0.2,172.18.0.3",,,"110","Destination unreachable (Port unreachable)"
"5","Dec  8, 2024 14:59:56.885421522 IST","172.18.0.2","172.18.0.3",,,"42","57660 → 21784 Len=0"
"6","Dec  8, 2024 14:59:56.885429140 IST","172.18.0.3,172.18.0.2","172.18.0.2,172.18.0.3",,,"70","Destination unreachable (Port unreachable)"
"7","Dec  8, 2024 14:59:56.885443142 IST","172.18.0.2","172.18.0.3",,,"82","57660 → 33866 Len=40"
"8","Dec  8, 2024 14:59:56.885448493 IST","172.18.0.3,172.18.0.2","172.18.0.2,172.18.0.3",,,"110","Destination unreachable (Port unreachable)"
"9","Dec  8, 2024 14:59:56.885463479 IST","172.18.0.2","172.18.0.3",,,"82","V104316 proc-0 Call"
"10","Dec  8, 2024 14:59:56.885470324 IST","172.18.0.3,172.18.0.2","172.18.0.2,172.18.0.3",,,"110","Destination unreachable (Port unreachable)"
"11","Dec  8, 2024 14:59:56.885477611 IST","172.18.0.2","172.18.0.3",,,"82","57660 → 32780 Len=40"
"12","Dec  8, 2024 14:59:56.885480968 IST","172.18.0.3,172.18.0.2","172.18.0.2,172.18.0.3",,,"110","Destination unreachable (Port unreachable)"
"13","Dec  8, 2024 14:59:56.885499236 IST","172.18.0.2","172.18.0.3",,,"42","57660 → 514 Len=0"
"14","Dec  8, 2024 14:59:56.885504436 IST","172.18.0.3,172.18.0.2","172.18.0.2,172.18.0.3",,,"70","Destination unreachable (Port unreachable)"
"15","Dec  8, 2024 14:59:56.885530542 IST","172.18.0.2","172.18.0.3",,,"114","57660 → 1088 Len=72"
"16","Dec  8, 2024 14:59:56.885543051 IST","172.18.0.2","172.18.0.3",,,"42","57660 → 16674 Len=0"
"17","Dec  8, 2024 14:59:56.885557221 IST","172.18.0.2","172.18.0.3",,,"42","57660 → 19650 Len=0"
"18","Dec  8, 2024 14:59:56.885569633 IST","172.18.0.2","172.18.0.3",,,"42","57660 → 18888 Len=0"
"19","Dec  8, 2024 14:59:56.885581135 IST","172.18.0.2","172.18.0.3",,,"42","57660 → 24279 Len=0"
"20","Dec  8, 2024 14:59:56.887876522 IST","172.18.0.2","172.18.0.3",,,"42","57660 → 5001 Len=0"
"21","Dec  8, 2024 14:59:56.887920317 IST","172.18.0.2","172.18.0.3",,,"82","57660 → 40724 Len=40"
"22","Dec  8, 2024 14:59:56.887935705 IST","172.18.0.2","172.18.0.3",,,"42","57660 → 19120 Len=0"
"23","Dec  8, 2024 14:59:56.887946888 IST","172.18.0.2","172.18.0.3",,,"42","57660 → 20679 Len=0"
"24","Dec  8, 2024 14:59:56.887958115 IST","172.18.0.2","172.18.0.3",,,"42","57660 → 17616 Len=0"
"25","Dec  8, 2024 14:59:56.887968598 IST","172.18.0.2","172.18.0.3",,,"42","57660 → 21298 Len=0"
"26","Dec  8, 2024 14:59:56.887983404 IST","172.18.0.2","172.18.0.3",,,"42","57660 → 16430 Len=0"
"27","Dec  8, 2024 14:59:56.887997087 IST","172.18.0.2","172.18.0.3",,,"82","57660 → 60423 Len=40"
"28","Dec  8, 2024 14:59:56.888008854 IST","172.18.0.2","172.18.0.3",,,"82","57660 → 49640 Len=40"
"29","Dec  8, 2024 14:59:56.888019936 IST","172.18.0.2","172.18.0.3",,,"114","57660 → 1038 Len=72"
"30","Dec  8, 2024 14:59:57.987137681 IST","172.18.0.2","172.18.0.3",,,"114","57662 → 1038 Len=72"
"31","Dec  8, 2024 14:59:57.987165304 IST","172.18.0.3,172.18.0.2","172.18.0.2,172.18.0.3",,,"142","Destination unreachable (Port unreachable)"
"32","Dec  8, 2024 14:59:57.987189058 IST","172.18.0.2","172.18.0.3",,,"82","57662 → 49640 Len=40"
"33","Dec  8, 2024 14:59:57.987203868 IST","172.18.0.2","172.18.0.3",,,"82","57662 → 60423 Len=40"
"34","Dec  8, 2024 14:59:57.987215930 IST","172.18.0.2","172.18.0.3",,,"42","57662 → 16430 Len=0"
"35","Dec  8, 2024 14:59:57.987226432 IST","172.18.0.2","172.18.0.3",,,"42","57662 → 21298 Len=0"
"36","Dec  8, 2024 14:59:57.987236618 IST","172.18.0.2","172.18.0.3",,,"42","57662 → 17616 Len=0"
"37","Dec  8, 2024 14:59:57.987248230 IST","172.18.0.2","172.18.0.3",,,"42","57662 → 20679 Len=0"
"38","Dec  8, 2024 14:59:57.987258785 IST","172.18.0.2","172.18.0.3",,,"42","57662 → 19120 Len=0"
"39","Dec  8, 2024 14:59:57.987270849 IST","172.18.0.2","172.18.0.3",,,"82","57662 → 40724 Len=40"
"40","Dec  8, 2024 14:59:57.987282326 IST","172.18.0.2","172.18.0.3",,,"42","57662 → 5001 Len=0"
"41","Dec  8, 2024 14:59:57.987301303 IST","172.18.0.2","172.18.0.3",,,"42","57662 → 24279 Len=0"
"42","Dec  8, 2024 14:59:57.987382403 IST","172.18.0.2","172.18.0.3",,,"42","57662 → 18888 Len=0"
"43","Dec  8, 2024 14:59:57.987405143 IST","172.18.0.2","172.18.0.3",,,"42","57662 → 19650 Len=0"
"44","Dec  8, 2024 14:59:57.987416760 IST","172.18.0.2","172.18.0.3",,,"42","57662 → 16674 Len=0"
"45","Dec  8, 2024 14:59:57.987427699 IST","172.18.0.2","172.18.0.3",,,"114","57662 → 1088 Len=72"
"46","Dec  8, 2024 14:59:59.088687261 IST","172.18.0.2","172.18.0.3",,,"114","57664 → 1088 Len=72"
"47","Dec  8, 2024 14:59:59.088716252 IST","172.18.0.3,172.18.0.2","172.18.0.2,172.18.0.3",,,"142","Destination unreachable (Port unreachable)"
"48","Dec  8, 2024 14:59:59.088732421 IST","172.18.0.2","172.18.0.3",,,"42","57664 → 16674 Len=0"
"49","Dec  8, 2024 14:59:59.088740308 IST","172.18.0.2","172.18.0.3",,,"42","57664 → 19650 Len=0"
"50","Dec  8, 2024 14:59:59.088749716 IST","172.18.0.2","172.18.0.3",,,"42","57664 → 18888 Len=0"
"51","Dec  8, 2024 14:59:59.088754541 IST","172.18.0.2","172.18.0.3",,,"42","57664 → 24279 Len=0"
"52","Dec  8, 2024 15:00:00.190216118 IST","172.18.0.2","172.18.0.3",,,"42","57666 → 24279 Len=0"
"53","Dec  8, 2024 15:00:00.190247298 IST","172.18.0.3,172.18.0.2","172.18.0.2,172.18.0.3",,,"70","Destination unreachable (Port unreachable)"
"54","Dec  8, 2024 15:00:00.190274611 IST","172.18.0.2","172.18.0.3",,,"42","57666 → 18888 Len=0"
"55","Dec  8, 2024 15:00:00.190288676 IST","172.18.0.2","172.18.0.3",,,"42","57666 → 19650 Len=0"
"56","Dec  8, 2024 15:00:01.291710480 IST","172.18.0.2","172.18.0.3",,,"42","57668 → 19650 Len=0"
"57","Dec  8, 2024 15:00:01.291735085 IST","172.18.0.3,172.18.0.2","172.18.0.2,172.18.0.3",,,"70","Destination unreachable (Port unreachable)"
"58","Dec  8, 2024 15:00:01.291749107 IST","172.18.0.2","172.18.0.3",,,"42","57668 → 18888 Len=0"
"59","Dec  8, 2024 15:00:01.341984032 IST","172.18.0.2","172.18.0.3",,,"42","57666 → 16674 Len=0"
"60","Dec  8, 2024 15:00:01.934154794 IST",,,,,"42","Who has 172.18.0.2? Tell 172.18.0.3"
"61","Dec  8, 2024 15:00:01.934234556 IST",,,,,"42","172.18.0.2 is at 02:42:ac:12:00:02"
"62","Dec  8, 2024 15:00:02.393355404 IST","172.18.0.2","172.18.0.3",,,"42","57668 → 16674 Len=0"
"63","Dec  8, 2024 15:00:02.393383318 IST","172.18.0.3,172.18.0.2","172.18.0.2,172.18.0.3",,,"70","Destination unreachable (Port unreachable)"
"64","Dec  8, 2024 15:00:02.443577908 IST","172.18.0.2","172.18.0.3",,,"42","57670 → 18888 Len=0"
"65","Dec  8, 2024 15:00:02.493749758 IST","172.18.0.2","172.18.0.3",,,"42","57664 → 5001 Len=0"
"66","Dec  8, 2024 15:00:02.543975464 IST","172.18.0.2","172.18.0.3",,,"82","57664 → 40724 Len=40"
"67","Dec  8, 2024 15:00:02.594201103 IST","172.18.0.2","172.18.0.3",,,"42","57666 → 5001 Len=0"
"68","Dec  8, 2024 15:00:02.644345645 IST","172.18.0.2","172.18.0.3",,,"82","57666 → 40724 Len=40"
"69","Dec  8, 2024 15:00:02.694702458 IST","172.18.0.2","172.18.0.3",,,"42","57668 → 5001 Len=0"
"70","Dec  8, 2024 15:00:02.744821235 IST","172.18.0.2","172.18.0.3",,,"82","57668 → 40724 Len=40"
"71","Dec  8, 2024 15:00:02.794975883 IST","172.18.0.2","172.18.0.3",,,"42","57670 → 5001 Len=0"
"72","Dec  8, 2024 15:00:02.845122999 IST","172.18.0.2","172.18.0.3",,,"82","57670 → 40724 Len=40"
"73","Dec  8, 2024 15:00:02.895248684 IST","172.18.0.2","172.18.0.3",,,"42","57664 → 19120 Len=0"
"74","Dec  8, 2024 15:00:02.895277754 IST","172.18.0.3,172.18.0.2","172.18.0.2,172.18.0.3",,,"70","Destination unreachable (Port unreachable)"
"75","Dec  8, 2024 15:00:02.945433138 IST","172.18.0.2","172.18.0.3",,,"42","57664 → 20679 Len=0"
"76","Dec  8, 2024 15:00:02.995599674 IST","172.18.0.2","172.18.0.3",,,"42","57664 → 17616 Len=0"
"77","Dec  8, 2024 15:00:03.045789079 IST","172.18.0.2","172.18.0.3",,,"42","57666 → 20679 Len=0"
"78","Dec  8, 2024 15:00:03.096008163 IST","172.18.0.2","172.18.0.3",,,"42","57666 → 17616 Len=0"
"79","Dec  8, 2024 15:00:03.146115898 IST","172.18.0.2","172.18.0.3",,,"42","57668 → 20679 Len=0"
"80","Dec  8, 2024 15:00:03.196318336 IST","172.18.0.2","172.18.0.3",,,"42","57668 → 17616 Len=0"
"81","Dec  8, 2024 15:00:03.246472770 IST","172.18.0.2","172.18.0.3",,,"42","57670 → 20679 Len=0"
"82","Dec  8, 2024 15:00:03.296561537 IST","172.18.0.2","172.18.0.3",,,"42","57670 → 17616 Len=0"
"83","Dec  8, 2024 15:00:03.346727738 IST","172.18.0.2","172.18.0.3",,,"42","57664 → 21298 Len=0"
"84","Dec  8, 2024 15:00:03.396889674 IST","172.18.0.2","172.18.0.3",,,"42","57664 → 16430 Len=0"
"85","Dec  8, 2024 15:00:03.447087423 IST","172.18.0.2","172.18.0.3",,,"42","57666 → 21298 Len=0"
"86","Dec  8, 2024 15:00:03.497258026 IST","172.18.0.2","172.18.0.3",,,"42","57666 → 16430 Len=0"
"87","Dec  8, 2024 15:00:03.547413939 IST","172.18.0.2","172.18.0.3",,,"42","57668 → 21298 Len=0"
"88","Dec  8, 2024 15:00:03.597645496 IST","172.18.0.2","172.18.0.3",,,"42","57668 → 16430 Len=0"
"89","Dec  8, 2024 15:00:03.647803258 IST","172.18.0.2","172.18.0.3",,,"42","57670 → 21298 Len=0"
"90","Dec  8, 2024 15:00:03.697995316 IST","172.18.0.2","172.18.0.3",,,"42","57670 → 16430 Len=0"
"91","Dec  8, 2024 15:00:03.748148785 IST","172.18.0.2","172.18.0.3",,,"82","57664 → 60423 Len=40"
"92","Dec  8, 2024 15:00:03.798351100 IST","172.18.0.2","172.18.0.3",,,"82","57664 → 49640 Len=40"
"93","Dec  8, 2024 15:00:03.848554970 IST","172.18.0.2","172.18.0.3",,,"82","57666 → 60423 Len=40"
"94","Dec  8, 2024 15:00:03.898748373 IST","172.18.0.2","172.18.0.3",,,"82","57666 → 49640 Len=40"
"95","Dec  8, 2024 15:00:03.898783938 IST","172.18.0.3,172.18.0.2","172.18.0.2,172.18.0.3",,,"110","Destination unreachable (Port unreachable)"
"96","Dec  8, 2024 15:00:03.948936653 IST","172.18.0.2","172.18.0.3",,,"82","57668 → 60423 Len=40"
"97","Dec  8, 2024 15:00:03.999073125 IST","172.18.0.2","172.18.0.3",,,"82","57660 → 50708 Len=40"
"98","Dec  8, 2024 15:00:04.049292203 IST","172.18.0.2","172.18.0.3",,,"82","57670 → 60423 Len=40"
"99","Dec  8, 2024 15:00:04.099451968 IST","172.18.0.2","172.18.0.3",,,"82","57662 → 50708 Len=40"
"100","Dec  8, 2024 15:00:04.149631687 IST","172.18.0.2","172.18.0.3",,,"42","57660 → 4500 Len=0"
"101","Dec  8, 2024 15:00:04.199841022 IST","172.18.0.2","172.18.0.3",,,"82","57664 → 50708 Len=40"
"102","Dec  8, 2024 15:00:04.250062695 IST","172.18.0.2","172.18.0.3",,,"42","57662 → 4500 Len=0"
"103","Dec  8, 2024 15:00:04.300241368 IST","172.18.0.2","172.18.0.3",,,"82","57666 → 50708 Len=40"
"104","Dec  8, 2024 15:00:04.350403221 IST","172.18.0.2","172.18.0.3",,,"42","57664 → 4500 Len=0"
"105","Dec  8, 2024 15:00:04.400568206 IST","172.18.0.2","172.18.0.3",,,"82","57668 → 50708 Len=40"
"106","Dec  8, 2024 15:00:04.450925904 IST","172.18.0.2","172.18.0.3",,,"42","57666 → 4500 Len=0"
"107","Dec  8, 2024 15:00:04.500939374 IST","172.18.0.2","172.18.0.3",,,"82","57670 → 50708 Len=40"
"108","Dec  8, 2024 15:00:04.551214402 IST","172.18.0.2","172.18.0.3",,,"42","57668 → 4500 Len=0"
"109","Dec  8, 2024 15:00:04.601401765 IST","172.18.0.2","172.18.0.3",,,"42","57660 → 17836 Len=0"
"110","Dec  8, 2024 15:00:04.651674658 IST","172.18.0.2","172.18.0.3",,,"42","57670 → 4500 Len=0"
"111","Dec  8, 2024 15:00:04.702012414 IST","172.18.0.2","172.18.0.3",,,"42","57662 → 17836 Len=0"
"112","Dec  8, 2024 15:00:04.752254605 IST","172.18.0.2","172.18.0.3",,,"42","57660 → 32385 Len=0"
"113","Dec  8, 2024 15:00:04.802502152 IST","172.18.0.2","172.18.0.3",,,"42","57664 → 17836 Len=0"
"114","Dec  8, 2024 15:00:04.852610999 IST","172.18.0.2","172.18.0.3",,,"42","57662 → 32385 Len=0"
"115","Dec  8, 2024 15:00:04.902837773 IST","172.18.0.2","172.18.0.3",,,"42","57666 → 17836 Len=0"
"116","Dec  8, 2024 15:00:04.902889017 IST","172.18.0.3,172.18.0.2","172.18.0.2,172.18.0.3",,,"70","Destination unreachable (Port unreachable)"
"117","Dec  8, 2024 15:00:04.953053953 IST","172.18.0.2","172.18.0.3",,,"42","57664 → 32385 Len=0"
"118","Dec  8, 2024 15:00:05.003257414 IST","172.18.0.2","172.18.0.3",,,"42","57660 → 18996 Len=0"
"119","Dec  8, 2024 15:00:05.053459489 IST","172.18.0.2","172.18.0.3",,,"42","57666 → 32385 Len=0"
"120","Dec  8, 2024 15:00:05.103926842 IST","172.18.0.2","172.18.0.3",,,"42","57662 → 18996 Len=0"
"121","Dec  8, 2024 15:00:05.153886476 IST","172.18.0.2","172.18.0.3",,,"42","57668 → 32385 Len=0"
"122","Dec  8, 2024 15:00:05.204104189 IST","172.18.0.2","172.18.0.3",,,"42","57664 → 18996 Len=0"
"123","Dec  8, 2024 15:00:05.254215143 IST","172.18.0.2","172.18.0.3",,,"42","57670 → 32385 Len=0"
"124","Dec  8, 2024 15:00:05.304383529 IST","172.18.0.2","172.18.0.3",,,"42","57666 → 18996 Len=0"
"125","Dec  8, 2024 15:00:05.354483079 IST","172.18.0.2","172.18.0.3",,,"42","57660 → 16786 Len=0"
"126","Dec  8, 2024 15:00:05.404640343 IST","172.18.0.2","172.18.0.3",,,"42","57668 → 18996 Len=0"
"127","Dec  8, 2024 15:00:05.454858719 IST","172.18.0.2","172.18.0.3",,,"42","57662 → 16786 Len=0"
"128","Dec  8, 2024 15:00:05.505057151 IST","172.18.0.2","172.18.0.3",,,"42","57670 → 18996 Len=0"
"129","Dec  8, 2024 15:00:05.555252458 IST","172.18.0.2","172.18.0.3",,,"42","57664 → 16786 Len=0"
"130","Dec  8, 2024 15:00:05.605454001 IST","172.18.0.2","172.18.0.3",,,"42","57660 → 18683 Len=0"
"131","Dec  8, 2024 15:00:05.655608912 IST","172.18.0.2","172.18.0.3",,,"42","57666 → 16786 Len=0"
"132","Dec  8, 2024 15:00:05.705790918 IST","172.18.0.2","172.18.0.3",,,"42","57662 → 18683 Len=0"
"133","Dec  8, 2024 15:00:05.755948325 IST","172.18.0.2","172.18.0.3",,,"42","57668 → 16786 Len=0"
"134","Dec  8, 2024 15:00:05.806203313 IST","172.18.0.2","172.18.0.3",,,"42","57664 → 18683 Len=0"
"135","Dec  8, 2024 15:00:05.856366071 IST","172.18.0.2","172.18.0.3",,,"42","57670 → 16786 Len=0"
"136","Dec  8, 2024 15:00:05.906547640 IST","172.18.0.2","172.18.0.3",,,"42","57666 → 18683 Len=0"
"137","Dec  8, 2024 15:00:05.906570580 IST","172.18.0.3,172.18.0.2","172.18.0.2,172.18.0.3",,,"70","Destination unreachable (Port unreachable)"
"138","Dec  8, 2024 15:00:05.956704906 IST","172.18.0.2","172.18.0.3",,,"90","NTP Version 4, client"
"139","Dec  8, 2024 15:00:05.956737767 IST","172.18.0.2","172.18.0.3",,,"90","NTP Version 3, symmetric active"
"140","Dec  8, 2024 15:00:06.006863569 IST","172.18.0.2","172.18.0.3",,,"82","57660 → 42639 Len=40"
"141","Dec  8, 2024 15:00:06.057041148 IST","172.18.0.2","172.18.0.3",,,"90","NTP Version 4, client"
"142","Dec  8, 2024 15:00:06.057066840 IST","172.18.0.2","172.18.0.3",,,"90","NTP Version 3, symmetric active"
"143","Dec  8, 2024 15:00:06.107311508 IST","172.18.0.2","172.18.0.3",,,"82","57662 → 42639 Len=40"
"144","Dec  8, 2024 15:00:06.157437487 IST","172.18.0.2","172.18.0.3",,,"90","NTP Version 4, client"
"145","Dec  8, 2024 15:00:06.157471382 IST","172.18.0.2","172.18.0.3",,,"90","NTP Version 3, symmetric active"
"146","Dec  8, 2024 15:00:06.207552668 IST","172.18.0.2","172.18.0.3",,,"82","57664 → 42639 Len=40"
"147","Dec  8, 2024 15:00:06.257714287 IST","172.18.0.2","172.18.0.3",,,"90","NTP Version 4, client"
"148","Dec  8, 2024 15:00:06.257742486 IST","172.18.0.2","172.18.0.3",,,"90","NTP Version 3, symmetric active"
"149","Dec  8, 2024 15:00:06.307884029 IST","172.18.0.2","172.18.0.3",,,"82","57666 → 42639 Len=40"
"150","Dec  8, 2024 15:00:06.358090119 IST","172.18.0.2","172.18.0.3",,,"90","NTP Version 4, client"
"151","Dec  8, 2024 15:00:06.358133615 IST","172.18.0.2","172.18.0.3",,,"90","NTP Version 3, symmetric active"
"152","Dec  8, 2024 15:00:06.408191582 IST","172.18.0.2","172.18.0.3",,,"82","57668 → 42639 Len=40"
"153","Dec  8, 2024 15:00:06.458387563 IST","172.18.0.2","172.18.0.3",,,"90","NTP Version 4, client"
"154","Dec  8, 2024 15:00:06.458431213 IST","172.18.0.2","172.18.0.3",,,"90","NTP Version 3, symmetric active"
"155","Dec  8, 2024 15:00:06.508693509 IST","172.18.0.2","172.18.0.3",,,"82","57670 → 42639 Len=40"
"156","Dec  8, 2024 15:00:06.558839034 IST","172.18.0.2","172.18.0.3",,,"42","57660 → 28547 Len=0"
"157","Dec  8, 2024 15:00:06.608997235 IST","172.18.0.2","172.18.0.3",,,"42","57660 → 16680 Len=0"
"158","Dec  8, 2024 15:00:06.659159127 IST","172.18.0.2","172.18.0.3",,,"42","57662 → 28547 Len=0"
"159","Dec  8, 2024 15:00:06.709346643 IST","172.18.0.2","172.18.0.3",,,"42","57662 → 16680 Len=0"
"160","Dec  8, 2024 15:00:06.759600734 IST","172.18.0.2","172.18.0.3",,,"42","57664 → 28547 Len=0"
"161","Dec  8, 2024 15:00:06.809734505 IST","172.18.0.2","172.18.0.3",,,"42","57664 → 16680 Len=0"
"162","Dec  8, 2024 15:00:06.859999913 IST","172.18.0.2","172.18.0.3",,,"42","57666 → 28547 Len=0"
"163","Dec  8, 2024 15:00:06.910165789 IST","172.18.0.2","172.18.0.3",,,"42","57666 → 16680 Len=0"
"164","Dec  8, 2024 15:00:06.910249128 IST","172.18.0.3,172.18.0.2","172.18.0.2,172.18.0.3",,,"70","Destination unreachable (Port unreachable)"
"165","Dec  8, 2024 15:00:06.960465392 IST","172.18.0.2","172.18.0.3",,,"42","57668 → 28547 Len=0"
"166","Dec  8, 2024 15:00:07.010582121 IST","172.18.0.2","172.18.0.3",,,"42","57660 → 19039 Len=0"
"167","Dec  8, 2024 15:00:07.060731227 IST","172.18.0.2","172.18.0.3",,,"42","57670 → 28547 Len=0"
"168","Dec  8, 2024 15:00:07.110891919 IST","172.18.0.2","172.18.0.3",,,"42","57662 → 19039 Len=0"
"169","Dec  8, 2024 15:00:07.161044086 IST","172.18.0.2","172.18.0.3",,,"82","57660 → 57813 Len=40"
"170","Dec  8, 2024 15:00:07.211284241 IST","172.18.0.2","172.18.0.3",,,"42","57664 → 19039 Len=0"
"171","Dec  8, 2024 15:00:07.261415994 IST","172.18.0.2","172.18.0.3",,,"82","57662 → 57813 Len=40"
"172","Dec  8, 2024 15:00:07.311588439 IST","172.18.0.2","172.18.0.3",,,"42","57666 → 19039 Len=0"
"173","Dec  8, 2024 15:00:07.361742156 IST","172.18.0.2","172.18.0.3",,,"82","57664 → 57813 Len=40"
"174","Dec  8, 2024 15:00:07.411935140 IST","172.18.0.2","172.18.0.3",,,"42","57668 → 19039 Len=0"
"175","Dec  8, 2024 15:00:07.462107759 IST","172.18.0.2","172.18.0.3",,,"82","57666 → 57813 Len=40"
"176","Dec  8, 2024 15:00:07.512299304 IST","172.18.0.2","172.18.0.3",,,"42","57670 → 19039 Len=0"
"177","Dec  8, 2024 15:00:07.562538591 IST","172.18.0.2","172.18.0.3",,,"82","57668 → 57813 Len=40"
"178","Dec  8, 2024 15:00:07.612688779 IST","172.18.0.2","172.18.0.3",,,"42","57660 → 24511 Len=0"
"179","Dec  8, 2024 15:00:07.662948045 IST","172.18.0.2","172.18.0.3",,,"82","57670 → 57813 Len=40"
"180","Dec  8, 2024 15:00:07.713094004 IST","172.18.0.2","172.18.0.3",,,"42","57662 → 24511 Len=0"
"181","Dec  8, 2024 15:00:07.763301218 IST","172.18.0.2","172.18.0.3",,,"42","57660 → 989 Len=0"
"182","Dec  8, 2024 15:00:07.813502092 IST","172.18.0.2","172.18.0.3",,,"42","57664 → 24511 Len=0"
"183","Dec  8, 2024 15:00:07.863820041 IST","172.18.0.2","172.18.0.3",,,"42","57662 → 989 Len=0"
"184","Dec  8, 2024 15:00:07.913986523 IST","172.18.0.2","172.18.0.3",,,"42","57666 → 24511 Len=0"
"185","Dec  8, 2024 15:00:07.914033362 IST","172.18.0.3,172.18.0.2","172.18.0.2,172.18.0.3",,,"70","Destination unreachable (Port unreachable)"
"186","Dec  8, 2024 15:00:07.964188960 IST","172.18.0.2","172.18.0.3",,,"42","57664 → 989 Len=0"
"187","Dec  8, 2024 15:00:08.014351330 IST","172.18.0.2","172.18.0.3",,,"82","57660 → 53589 Len=40"
"188","Dec  8, 2024 15:00:08.064498238 IST","172.18.0.2","172.18.0.3",,,"42","57666 → 989 Len=0"
"189","Dec  8, 2024 15:00:08.114682733 IST","172.18.0.2","172.18.0.3",,,"82","57662 → 53589 Len=40"
"190","Dec  8, 2024 15:00:08.164843074 IST","172.18.0.2","172.18.0.3",,,"42","57668 → 989 Len=0"
"191","Dec  8, 2024 15:00:08.214984939 IST","172.18.0.2","172.18.0.3",,,"82","57664 → 53589 Len=40"
"192","Dec  8, 2024 15:00:08.265171862 IST","172.18.0.2","172.18.0.3",,,"42","57670 → 989 Len=0"
"193","Dec  8, 2024 15:00:08.315347622 IST","172.18.0.2","172.18.0.3",,,"82","57666 → 53589 Len=40"
"194","Dec  8, 2024 15:00:08.365487621 IST","172.18.0.2","172.18.0.3",,,"42","57660 → 24644 Len=0"
"195","Dec  8, 2024 15:00:08.415685173 IST","172.18.0.2","172.18.0.3",,,"82","57668 → 53589 Len=40"
"196","Dec  8, 2024 15:00:08.465839562 IST","172.18.0.2","172.18.0.3",,,"42","57662 → 24644 Len=0"
"197","Dec  8, 2024 15:00:08.516144704 IST","172.18.0.2","172.18.0.3",,,"82","57670 → 53589 Len=40"
"198","Dec  8, 2024 15:00:08.566280200 IST","172.18.0.2","172.18.0.3",,,"42","57664 → 24644 Len=0"
"199","Dec  8, 2024 15:00:08.616449040 IST","172.18.0.2","172.18.0.3",,,"114","SEBEK - "
"200","Dec  8, 2024 15:00:08.666587568 IST","172.18.0.2","172.18.0.3",,,"42","57666 → 24644 Len=0"
"201","Dec  8, 2024 15:00:08.716789987 IST","172.18.0.2","172.18.0.3",,,"114","SEBEK - "
"202","Dec  8, 2024 15:00:08.766959810 IST","172.18.0.2","172.18.0.3",,,"42","57668 → 24644 Len=0"
"203","Dec  8, 2024 15:00:08.817162860 IST","172.18.0.2","172.18.0.3",,,"114","SEBEK - "
"204","Dec  8, 2024 15:00:08.867401691 IST","172.18.0.2","172.18.0.3",,,"42","57670 → 24644 Len=0"
"205","Dec  8, 2024 15:00:08.917578204 IST","172.18.0.2","172.18.0.3",,,"114","SEBEK - "
"206","Dec  8, 2024 15:00:08.917607859 IST","172.18.0.3,172.18.0.2","172.18.0.2,172.18.0.3",,,"142","Destination unreachable (Port unreachable)"
"207","Dec  8, 2024 15:00:08.967751196 IST","172.18.0.2","172.18.0.3",,,"82","57660 → 48189 Len=40"
"208","Dec  8, 2024 15:00:09.017917328 IST","172.18.0.2","172.18.0.3",,,"42","57660 → 18360 Len=0"
"209","Dec  8, 2024 15:00:09.068100315 IST","172.18.0.2","172.18.0.3",,,"82","57662 → 48189 Len=40"
"210","Dec  8, 2024 15:00:09.118279752 IST","172.18.0.2","172.18.0.3",,,"42","57662 → 18360 Len=0"
"211","Dec  8, 2024 15:00:09.168528691 IST","172.18.0.2","172.18.0.3",,,"82","57664 → 48189 Len=40"
"212","Dec  8, 2024 15:00:09.218691239 IST","172.18.0.2","172.18.0.3",,,"42","57664 → 18360 Len=0"
"213","Dec  8, 2024 15:00:09.268871163 IST","172.18.0.2","172.18.0.3",,,"82","57666 → 48189 Len=40"
"214","Dec  8, 2024 15:00:09.319027678 IST","172.18.0.2","172.18.0.3",,,"42","57666 → 18360 Len=0"
"215","Dec  8, 2024 15:00:09.369200190 IST","172.18.0.2","172.18.0.3",,,"82","57668 → 48189 Len=40"
"216","Dec  8, 2024 15:00:09.419384018 IST","172.18.0.2","172.18.0.3",,,"42","57668 → 18360 Len=0"
"217","Dec  8, 2024 15:00:09.469499558 IST","172.18.0.2","172.18.0.3",,,"82","57670 → 48189 Len=40"
"218","Dec  8, 2024 15:00:09.519678241 IST","172.18.0.2","172.18.0.3",,,"42","57670 → 18360 Len=0"
"219","Dec  8, 2024 15:00:09.570018264 IST","172.18.0.2","172.18.0.3",,,"114","57660 → 1050 Len=72"
"220","Dec  8, 2024 15:00:09.620098690 IST","172.18.0.2","172.18.0.3",,,"82","57660 → 35777 Len=40"
"221","Dec  8, 2024 15:00:09.670254853 IST","172.18.0.2","172.18.0.3",,,"114","57662 → 1050 Len=72"
"222","Dec  8, 2024 15:00:09.720409726 IST","172.18.0.2","172.18.0.3",,,"82","57662 → 35777 Len=40"
"223","Dec  8, 2024 15:00:09.770610596 IST","172.18.0.2","172.18.0.3",,,"114","57664 → 1050 Len=72"
